馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ネオジェイズレーヌ,7,24.1,4.7,6.9,1400,1,1,5,470,-4,54.0,6,110.7,16,15,54,12,12,14,37.9,474,-4,0.7,14,118.1,16,12,3,3,40.8,478,+2,2.5,3,109.6,15,4,11,10,38.2,476,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウリベット,10,109.5,19.6,29.9,1400,1,2,2,480,0,56.0,12,125.1,16,15,56,12,10,3,37.3,480,+2,2.4,10,98.8,16,10,9,8,35.4,478,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スナークヒロイン,5,68.6,9.7,14.6,1400,2,3,2,432,-6,54.0,7,74.3,14,6,54,9,10,0,37.2,438,-2,1.0,7,71.3,18,9,3,5,36.6,440,0,0.8,3,87.6,16,14,2,2,38.7,440,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サワヤカスマイル,11,84.2,9.5,14.4,1400,2,4,2,436,-14,54.0,6,74.3,14,4,54,11,11,0,37.0,450,+4,1.0,8,96.8,16,8,11,12,36.1,446,0,0.9,6,97.2,18,12,7,9,36.5,446,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラド,6,13.5,3.3,4.8,1400,3,5,5,462,-4,56.0,6,110.8,16,14,53,7,6,7,40.0,466,-6,1.2,4,119.1,16,15,15,15,39.7,472,+6,0.8,4,109.0,16,14,14,13,38.2,466,-6,2.2,11,101.4,12,7,39.0,472,+4,2.0,3,110.8,12,39.4,468,+2,0.3
ドクトルジバゴ,2,3.4,1.5,1.9,1400,3,6,1,468,0,56.0,4,73.0,15,2,56,6,9,0,37.6,468,-4,0.5,15,98.3,16,9,1,1,37.9,472,0,1.9,5,83.4,17,6,2,2,36.0,472,+8,0.7,3,109.9,13,3,37.2,464,0,0.9,0,0,0,0,0,0,0
ディアビリーヴ,13,3.8,1.5,1.9,1400,4,7,6,472,+4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,6,72.6,16,16,3,3,38.7,470,-2,1.4,2,78.8,14,5,1,1,36.8,472,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アドマイヤマスター,3,25.7,5.3,7.8,1400,4,8,4,478,-16,56.0,6,74.6,16,6,56,4,4,0,38.5,494,-2,0.9,15,110.5,16,5,6,6,38.0,496,0,2.7,4,125.5,11,11,1,1,35.8,496,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミキノバンジョー,16,20.7,5.1,7.6,1400,5,9,14,502,+10,56.0,13,71.5,18,16,55,2,3,0,37.4,492,0,1.7,2,70.4,13,6,1,1,34.8,492,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベリーフ,8,6.0,1.7,2.3,1400,5,10,1,434,0,54.0,3,73.8,16,7,54,14,13,0,37.3,434,0,1.0,11,97.8,16,6,11,12,36.3,434,+8,1.4,5,95.2,13,13,7,5,34.8,426,-4,0.5,3,82.8,14,11,35.1,430,+8,0.4,4,90.1,6,35.8,422,+8,0.3
スカイサーファー,4,42.2,5.8,8.6,1400,6,11,10,486,+4,56.0,15,98.0,18,5,55,16,18,0,34.2,482,+4,1.2,4,85.0,18,17,5,5,36.3,478,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒデノキセキ,9,208.9,32.4,49.4,1400,6,12,2,460,-4,56.0,8,75.1,16,14,56,8,7,0,38.9,464,+2,1.8,10,97.5,16,2,6,8,36.6,462,+2,1.1,6,83.9,17,2,11,8,35.8,460,0,1.2,7,85.1,14,8,36.1,460,0,1.3,0,0,0,0,0,0,0
ケイアイカミノユメ,14,332.6,36.1,55.1,1400,7,13,4,452,-4,56.0,7,88.3,16,12,56,7,7,0,39.2,456,-2,1.8,7,75.0,15,7,14,13,38.6,458,+2,1.9,6,76.4,16,12,11,10,39.1,456,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイシンベール,15,5.4,1.7,2.3,1400,7,14,1,468,-4,54.0,4,85.8,16,9,54,11,10,0,37.2,472,-6,0.3,6,88.3,13,2,11,10,38.0,478,-6,0.8,10,118.1,16,10,2,3,40.0,484,-4,1.9,7,97.6,4,11,34.3,488,0,0.6,0,0,0,0,0,0,0
メイショウクレモナ,12,38.6,5.8,8.6,1400,8,15,1,444,-4,56.0,5,74.7,15,4,56,4,3,0,39.3,448,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャイニーブレーヴ,1,19.6,5.7,8.5,1400,8,16,6,442,-14,56.0,7,70.7,18,13,56,3,3,0,35.9,456,+4,1.2,5,70.2,18,13,2,2,36.4,452,-2,0.3,3,83.4,17,14,1,1,36.2,454,+6,0.7,9,97.4,18,7,36.8,448,0,2.1,0,0,0,0,0,0,0
