馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
メガロスバンダム,2,75.0,17.1,26.8,2300,1,1,37,496,-4,57.0,7,113.6,15,11,57,2,2,2,39.6,500,+6,1.3,7,106.4,15,14,3,3,38.2,494,+8,0.9,4,106.5,15,8,6,6,37.3,486,-6,0.2,11,114.3,11,6,39.6,492,0,3.1,7,107.7,15,38.5,492,-4,1.1
トウショウデザイア,5,5.6,2.0,2.8,2300,2,2,2,452,0,54.0,6,105.7,16,12,57,1,1,1,39.6,452,-5,1.5,4,153.1,11,3,1,2,0.0,457,-6,2.9,1,173.4,9,10,2,2,0.0,463,-6,-0.2,1,126.2,2,1,0.0,469,+31,-0.8,5,86.5,8,37.8,438,-6,0.7
マチカネヒヨドリ,1,8.1,2.1,3.1,2300,2,3,1,442,-2,53.0,5,149.1,16,16,56,10,10,14,37.9,444,-2,1.7,8,155.0,16,5,10,10,36.6,446,+8,1.3,12,147.9,18,1,13,13,35.0,438,-4,0.9,6,134.4,6,4,38.0,442,+10,1.9,1,115.8,5,38.7,432,-12,-0.7
シーシャトー,13,281.1,44.1,69.0,2300,3,4,2,436,-2,57.0,10,114.4,14,10,57,11,10,12,38.9,438,-7,1.7,5,87.7,9,1,6,6,0.0,445,+1,0.8,13,124.0,14,10,7,6,39.6,444,-2,2.8,14,115.2,6,8,39.7,446,-6,2.5,4,88.3,9,0.0,452,+4,0.4
メイショウデジレ,9,36.4,4.9,7.4,2300,3,5,1,516,0,56.0,4,115.4,13,10,57,13,13,9,39.5,516,-4,1.1,15,109.1,15,10,15,15,39.4,520,0,2.8,14,101.7,16,14,7,7,39.5,520,0,2.8,13,107.4,12,13,39.3,520,+20,3.0,18,149.4,7,36.7,500,-4,3.2
ダノンマーチャン,12,105.5,18.8,29.3,2300,4,6,5,500,-2,57.0,15,107.9,15,4,57,7,7,8,40.5,502,-8,3.9,0,0,0,0,0,0,0,0,0,0,7,108.1,14,13,1,1,40.1,510,+12,1.2,10,85.3,16,5,38.3,498,-6,1.4,11,85.9,10,38.3,504,+6,1.7
アルウェット,7,117.9,23.1,36.2,2300,4,7,13,500,+6,54.0,8,150.6,16,10,53,13,13,9,39.5,494,-4,2.3,4,156.3,15,5,14,14,39.5,498,0,1.4,8,99.8,16,3,8,6,37.9,498,-2,1.5,8,116.1,12,10,38.5,500,-10,2.2,14,113.6,10,37.9,510,+26,2.5
ウィニングトリック,3,6.6,2.9,4.3,2300,5,8,1,456,-4,56.0,9,149.5,16,6,56,6,6,15,38.1,460,0,2.1,8,99.0,16,8,12,13,37.3,460,+6,1.2,3,135.2,12,5,6,6,37.4,454,-2,0.2,7,150.0,2,14,37.8,456,0,1.2,5,158.3,5,40.1,456,-2,1.3
アドミラビリス,14,9.4,2.5,3.6,2300,5,9,8,448,-8,57.0,6,149.7,16,15,57,1,1,1,39.0,456,0,0.9,2,148.5,16,1,1,1,37.6,456,+10,0.1,10,109.1,15,3,10,10,39.5,446,+4,1.5,7,107.2,14,3,39.0,442,-22,1.3,4,117.3,6,39.6,464,+10,0.5
アグネスフリーダム,11,14.6,3.6,5.3,2300,6,10,2,472,-2,57.0,11,115.4,14,8,57,8,9,10,39.9,474,-2,2.7,7,148.3,16,1,6,6,39.1,476,-2,2.0,2,151.5,12,12,1,1,37.3,478,-2,0.3,5,113.7,3,8,38.3,480,+18,1.0,8,122.9,7,38.0,462,+6,1.4
イマカツタイガー,10,6.1,2.0,2.9,2300,6,11,1,466,-2,57.0,7,107.1,16,3,57,4,4,6,38.8,468,+4,0.6,4,105.7,16,12,6,7,37.8,464,-6,1.2,3,106.8,16,11,6,7,38.5,470,-2,1.5,2,107.3,3,2,38.5,472,-6,0.1,6,107.2,3,39.4,478,+4,0.9
ベルフリー,4,3.5,1.3,1.5,2300,7,12,1,506,0,57.0,2,148.7,16,10,57,12,10,8,37.8,506,-2,1.3,6,149.7,15,12,6,7,39.1,508,-2,0.6,6,150.1,16,8,13,13,38.4,510,-8,1.7,2,147.8,11,8,38.4,518,-8,0.1,11,123.1,13,37.2,526,0,2.4
アドマイヤテキサス,8,17.8,3.1,4.6,2300,7,13,1,466,0,55.0,4,149.0,16,13,55,8,8,5,38.4,466,-4,1.6,5,147.9,16,16,8,6,38.9,470,-4,1.6,4,152.3,12,5,7,8,37.2,474,0,1.1,11,160.6,11,12,42.2,474,+2,5.1,4,157.3,8,37.8,472,-6,0.3
シークレバー,6,41.1,8.0,12.3,2300,8,14,4,492,+6,54.0,8,88.9,10,2,57,9,8,8,0.0,486,+8,2.1,10,108.9,15,15,13,14,39.2,478,-8,1.6,10,114.2,16,3,15,15,38.0,486,+6,1.6,5,113.8,5,9,38.9,480,+2,0.6,5,114.5,2,37.9,478,-8,0.9
ペプチドハリケーン,15,28.0,7.0,10.8,2300,8,15,29,472,+4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,8,166.6,9,2,6,6,39.9,468,+4,4.2,9,108.3,13,5,13,13,37.8,464,-6,1.1,4,155.4,2,2,38.9,470,0,1.1,2,155.6,12,37.7,470,+4,0.1
