馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シゲルカンリカン,1,6.3,1.9,2.6,1200,1,1,2,462,+4,54.0,2,69.4,18,5,54,6,5,0,35.2,458,-2,0.0,4,69.9,16,12,2,2,35.4,460,-6,0.2,10,71.1,16,2,10,11,36.5,466,+8,1.4,8,71.1,6,4,35.4,458,-4,1.1,6,70.0,8,35.7,462,+6,1.0
シルバートップ,12,4.8,1.7,2.2,1200,1,2,1,440,+2,54.0,2,69.5,18,4,54,5,3,0,36.2,438,+6,0.0,3,69.8,16,3,8,8,34.9,432,0,0.1,14,72.6,16,9,8,10,39.6,432,+2,1.8,10,70.8,8,2,36.3,430,+8,1.2,9,71.2,6,37.4,422,-2,1.7
ニシノハピエン,3,69.1,13.7,20.2,1200,2,3,1,422,+2,54.0,12,70.3,18,9,54,7,11,0,36.9,420,-2,0.8,7,72.2,7,2,3,5,36.4,422,+10,2.0,3,72.8,7,2,1,1,36.2,412,-8,0.4,3,71.4,6,1,36.4,420,0,0.2,0,0,0,0,0,0,0
トシローズ,5,194.1,25.0,37.0,1200,2,4,1,428,0,54.0,12,62.1,14,9,54,6,9,0,38.5,428,-4,3.1,8,70.6,13,3,4,4,35.0,432,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フェルマグリオ,9,51.9,12.0,17.7,1200,3,5,1,464,+6,54.0,10,71.9,13,10,54,11,10,0,35.1,458,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クールグラン,10,11.3,2.8,4.0,1200,3,6,1,472,+6,54.0,3,74.7,14,3,54,2,2,0,38.3,466,-10,1.1,3,74.3,10,7,2,2,38.6,476,+16,1.2,2,73.6,10,7,2,2,37.7,460,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドマロン,8,18.6,3.9,5.5,1200,4,7,1,470,+2,52.0,5,70.0,18,5,52,1,1,0,37.0,468,0,0.5,8,83.8,16,1,2,2,37.8,468,-2,1.5,2,86.5,12,7,2,2,37.5,470,-22,0.7,8,90.7,7,2,42.3,492,0,2.8,0,0,0,0,0,0,0
エムエフコンコルド,2,55.6,8.5,12.5,1200,4,8,1,460,+10,54.0,9,70.1,18,7,54,7,6,0,36.6,450,+2,0.6,11,71.1,16,12,2,2,36.6,448,+4,1.5,5,70.6,11,7,1,1,36.6,444,0,1.4,7,83.6,8,1,36.7,444,+4,1.0,12,72.5,6,37.0,440,0,3.3
タイキエレイン,17,16.0,3.5,5.0,1200,5,9,2,426,-2,54.0,4,69.9,18,4,54,6,5,0,35.7,428,+2,0.5,3,70.5,16,5,1,1,35.9,426,-4,0.9,9,83.9,14,4,1,1,37.0,430,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノミッキー,7,137.4,17.4,25.7,1200,5,10,0,466,0,51.0,5,70.3,18,2,51,15,12,0,34.7,466,+2,0.6,10,75.2,15,6,9,7,38.2,464,-2,1.5,12,70.3,15,13,5,7,35.9,466,-2,1.0,6,72.5,7,7,35.8,468,+14,0.8,7,72.7,7,37.2,454,-8,1.7
