馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
スワン,7,44.4,8.3,13.1,1200,1,1,2,446,0,55.0,12,82.2,18,11,55,14,14,0,35.0,446,-10,0.9,13,82.2,18,14,13,15,34.4,456,0,1.0,11,82.5,14,13,5,7,34.6,456,-6,0.5,4,80.5,18,6,34.8,462,-10,0.3,13,69.5,12,35.1,472,+18,0.9
ジニオマッジョーレ,13,37.2,7.2,11.4,1200,1,2,3,484,-6,54.0,10,68.9,18,11,54,2,2,0,35.5,490,+4,0.8,1,54.9,17,13,1,0,32.7,486,+2,-0.2,3,59.2,14,3,2,2,36.5,484,-2,0.4,1,58.0,9,1,35.5,486,+2,-0.6,2,71.1,9,36.2,484,0,0.3
メイカ,9,22.4,5.0,7.8,1200,2,3,13,468,+8,55.0,4,69.0,14,9,55,9,9,0,33.7,460,-2,0.2,8,82.1,15,9,11,12,35.3,462,-6,0.8,3,68.7,16,3,14,12,33.8,468,+4,0.2,4,68.5,8,12,34.2,464,+2,0.3,5,68.3,6,34.0,462,+2,0.2
ビーチアイドル,12,41.4,8.4,13.2,1200,2,4,3,464,+6,55.0,15,69.3,18,18,55,2,3,0,35.8,458,-2,1.2,6,68.4,18,1,7,7,32.9,460,+6,0.4,3,68.9,14,7,3,3,34.2,454,-4,0.1,6,68.6,15,12,34.3,458,+2,0.4,2,68.0,14,34.8,456,0,0.0
ナムラエクシード,14,16.7,4.0,6.1,1200,3,5,6,486,+20,56.0,4,68.8,16,9,56,10,9,0,34.3,466,-20,0.1,6,59.2,12,12,6,7,35.5,486,-4,0.2,1,59.1,12,4,7,6,35.4,490,+2,0.0,3,59.4,7,4,35.9,488,+8,0.1,7,59.4,4,35.5,480,+2,0.6
シシャモチャン,16,22.8,6.0,9.4,1200,3,6,3,472,+2,54.0,5,68.4,18,1,54,1,1,0,35.1,470,+14,0.3,10,55.3,18,9,10,0,33.1,456,-10,1.0,13,70.2,16,8,2,2,36.1,466,-2,0.6,8,70.4,6,1,36.2,468,+12,0.8,11,81.2,14,35.5,456,-8,0.8
ブライドルアップ,6,3.6,1.6,2.1,1200,4,7,18,476,-4,54.0,1,68.3,16,12,52,1,1,0,34.0,480,0,-0.3,2,68.6,18,7,1,1,35.6,480,+20,0.2,2,69.1,18,16,3,2,35.5,460,0,0.2,1,68.2,1,1,35.2,460,-4,-0.4,2,70.3,14,35.5,464,-6,0.1
アースコマンダー,11,149.9,18.0,28.8,1200,4,8,25,476,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,4,68.5,18,10,9,9,33.7,476,+4,0.3,6,83.2,17,1,17,17,34.8,472,+8,0.4,8,81.6,10,11,35.1,464,-12,0.5,10,85.4,7,37.2,476,-6,1.3
アドマイヤプルート,10,154.1,33.9,54.4,1200,5,9,1,468,+4,55.0,12,69.4,18,18,54,10,13,0,35.3,464,0,0.8,0,0,0,0,0,0,0,0,0,0,7,69.9,16,2,8,8,35.2,464,+2,0.3,6,70.1,7,5,35.4,462,0,0.5,8,69.4,1,35.0,462,+6,0.4
ロックオブサリサ,3,31.0,6.4,10.1,1200,5,10,4,436,+4,55.0,4,82.1,15,6,56,2,2,0,34.8,432,-8,0.3,15,69.1,18,17,7,7,33.6,440,+14,1.1,4,67.7,13,5,5,8,33.9,426,-14,0.3,1,68.0,10,6,34.7,440,-6,-0.1,3,68.9,15,34.8,446,+16,0.5
ケンブリッジエル,2,11.0,2.5,3.7,1200,6,11,2,504,+12,56.0,4,81.8,18,6,56,4,6,0,35.5,492,+2,0.5,2,82.1,15,13,8,9,34.3,490,+8,0.3,8,69.1,16,3,3,3,35.2,482,-4,0.4,10,69.1,8,2,35.9,486,+12,0.6,11,83.7,8,37.1,474,+4,1.9
リーチコンセンサス,1,3.4,1.3,1.6,1200,6,12,1,466,0,54.0,3,68.7,18,13,54,10,9,0,34.6,466,+2,0.1,2,69.1,18,17,7,8,33.8,464,+2,0.0,3,69.6,16,5,6,6,34.1,462,0,0.2,6,69.1,16,8,34.5,462,0,0.7,1,68.8,18,34.3,462,-4,-0.2
メイショウカーター,8,195.6,26.8,43.0,1200,7,13,1,472,0,57.0,9,69.1,18,9,56,16,13,0,34.6,472,+14,0.5,10,69.4,16,15,14,12,34.5,458,-18,0.7,11,70.6,15,5,11,7,36.3,476,0,1.3,8,70.5,2,11,35.3,476,0,1.0,9,68.9,14,33.9,476,-4,0.7
ビンチェロ,4,13.4,2.7,4.1,1200,7,14,2,482,-2,57.0,5,81.8,18,1,57,4,4,0,35.5,484,-2,0.5,6,69.3,18,1,7,7,34.1,486,+20,0.2,2,68.2,15,4,10,9,34.0,466,-2,0.2,3,69.4,14,5,35.5,468,-2,0.1,3,68.5,3,33.9,470,-6,0.3
フレッドバローズ,5,6.3,1.9,2.7,1200,8,15,1,506,0,56.0,1,68.6,18,7,56,8,7,0,33.8,506,0,-0.2,2,68.3,18,2,1,1,34.9,506,+6,0.1,2,69.6,16,4,6,5,34.5,500,0,0.2,2,68.7,9,11,34.1,500,-8,0.0,2,68.8,6,35.2,508,-2,0.0
ニホンピロシェリー,15,11.3,2.4,3.6,1200,8,16,2,478,0,55.0,2,81.7,18,16,55,12,10,0,34.8,478,+4,0.4,3,69.1,18,6,11,10,33.6,474,-4,0.0,4,68.7,16,11,15,12,34.7,478,-2,0.2,10,69.5,5,11,34.0,480,+2,0.7,3,68.7,10,34.1,478,+2,0.1
