馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ローンジャスティス,1,6.2,2.0,2.8,1800,1,1,4,482,-8,57.0,8,116.0,13,7,57,8,8,12,40.0,490,+28,1.7,6,117.2,11,5,4,4,39.6,462,-8,0.8,10,107.8,12,8,6,8,37.4,470,+18,1.0,7,114.4,10,3,38.8,452,-8,0.4,8,111.8,6,36.9,460,+2,0.8
ショウナンアゲイン,3,9.4,2.0,2.8,1800,2,2,2,468,+6,57.0,4,113.9,16,8,57,3,5,4,38.5,462,+4,1.4,13,106.5,16,4,7,7,39.4,458,-2,2.3,12,109.1,16,10,9,10,40.2,460,-6,3.8,6,117.0,13,5,39.7,466,+2,1.7,6,116.4,10,39.9,464,+4,0.9
フローラルウインド,5,39.1,6.2,9.3,1800,3,3,2,434,-12,55.0,8,107.5,16,1,55,10,10,10,38.0,446,+4,1.7,12,99.9,16,3,7,5,38.2,442,-5,1.3,1,103.8,14,14,4,4,39.3,447,+1,-0.2,1,104.4,6,7,39.7,446,+10,-0.1,3,114.6,10,38.6,436,+4,0.8
キングスリージョン,2,3.4,1.4,1.8,1800,4,4,7,482,+4,57.0,6,98.7,16,10,57,2,2,0,37.9,478,0,0.9,4,99.7,16,14,9,11,37.5,478,0,1.2,12,99.7,16,12,11,14,38.2,478,-2,1.4,3,108.0,11,6,38.8,480,+10,0.4,5,106.2,6,37.5,470,-10,1.1
アタゴオーラ,6,4.3,1.6,2.1,1800,5,5,3,484,+4,57.0,10,116.3,16,5,57,16,16,14,40.2,480,0,1.7,4,114.1,15,7,9,9,38.3,480,0,0.8,11,109.2,14,14,3,4,40.9,480,-4,2.3,4,107.6,7,3,38.4,484,+10,0.3,8,117.2,8,41.1,474,-8,2.0
リバーミラクル,12,271.0,53.2,81.2,1800,5,6,2,540,-2,57.0,13,115.4,16,11,57,15,15,16,39.0,542,-4,2.9,12,107.0,15,12,13,11,39.1,546,+4,2.4,12,149.6,16,5,11,12,39.8,542,+4,3.3,14,110.2,16,12,40.4,538,-2,3.0,14,118.4,4,40.6,540,+2,3.3
メジロスプレンダー,10,10.2,2.9,4.2,1800,6,7,18,462,0,52.0,8,114.0,16,14,51,7,7,5,38.0,462,+8,0.6,4,85.8,15,14,6,5,37.3,454,0,0.2,3,98.9,16,6,6,6,37.0,454,+2,0.6,8,82.5,17,10,33.4,452,0,0.4,4,108.1,4,33.8,452,-2,0.7
ベルウッドゼウス,4,22.8,5.2,7.7,1800,6,8,3,510,+2,57.0,9,96.2,16,3,57,10,11,0,35.0,508,0,1.3,13,70.4,18,18,15,15,35.6,508,+8,0.5,9,69.5,16,4,14,13,34.5,500,+2,0.8,11,103.8,11,8,36.4,498,-6,1.1,5,95.5,3,35.4,504,-2,0.9
ヴィーヴァアミーコ,11,125.2,21.1,32.2,1800,7,9,2,494,+8,57.0,12,115.3,16,1,57,11,11,13,39.3,486,0,2.8,7,109.4,16,4,5,4,40.8,486,-16,3.3,15,118.8,16,8,9,11,39.3,502,+12,4.5,12,170.5,2,5,45.3,490,+6,11.9,0,0,0,0,0,0,0
サトノバロン,7,8.7,2.3,3.3,1800,7,10,15,512,-18,57.0,12,119.1,16,16,56,10,10,9,40.6,530,+18,2.5,7,108.9,15,8,6,8,39.7,512,0,1.3,4,97.7,16,7,8,6,38.1,512,0,0.4,4,98.3,11,5,36.5,512,-4,0.4,5,114.6,7,38.5,516,+4,0.9
マイネルアベニール,8,6.4,1.8,2.4,1800,8,11,1,506,-2,57.0,7,116.4,12,3,57,3,3,4,38.7,508,+12,1.4,6,113.4,11,2,7,6,38.5,496,-6,1.0,2,106.2,13,5,10,10,38.1,502,-2,0.2,3,105.5,1,8,37.1,504,0,0.8,4,106.1,3,38.1,504,-8,0.4
ダイワカレン,9,97.2,16.7,25.4,1800,8,12,25,442,-12,55.0,17,95.2,17,17,53,7,7,0,36.6,454,+12,2.4,15,98.7,16,6,11,14,36.5,442,+14,1.4,12,123.5,14,1,3,3,38.1,428,-6,2.5,1,126.7,4,4,34.4,434,0,-0.2,0,0,0,0,0,0,0
